product_key,category,subcategory,product_name,ratings
10004923,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.59
10004698,Technology,Copiers,Canon PC1060 Personal Laser Copier,3.21
10001373,Technology,Phones,Pyle PRT45 Retro Home Telephone,3.99
10003967,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",4.1
10004591,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",3.68
10000052,Furniture,Chairs,"Global Leather Task Chair, Black",3.3
10003950,Furniture,Furnishings,Regeneration Desk Collection,3.25
10000318,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,3.54
10000165,Office Supplies,Art,Sanford Liquid Accent Highlighters,3.92
10000060,Office Supplies,Art,Prang Dustless Chalk Sticks,3.26
10003674,Office Supplies,Paper,Xerox 1914,3.75
10004126,Office Supplies,Paper,Easy-staple paper,4.28
10003340,Office Supplies,Storage,"Personal Folder Holder, Ebony",3.68
10000999,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,4.0
10004495,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,4.08
10000859,Office Supplies,Storage,Standard Rollaway File with Lock,3.81
10002203,Technology,Accessories,Logitech Gaming G510s - Keyboard,3.8
10000637,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",4.2
10003548,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,3.27
10004053,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,4.17
10002775,Technology,Phones,LG G3,3.63
10004137,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3.34
10003908,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",3.98
10000826,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",3.69
10004814,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,3.67
10001214,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",4.16
10002764,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,3.63
10003541,Office Supplies,Binders,Avery Binder Labels,4.3
10003611,Office Supplies,Paper,Astroparche Fine Business Paper,3.67
10002573,Office Supplies,Binders,Avery Metallic Poly Binders,4.48
10000795,Office Supplies,Labels,Avery 483,3.57
10002964,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",3.53
10002803,Office Supplies,Art,Newell 348,4.32
10002026,Technology,Accessories,Logitech diNovo Edge Keyboard,4.0
10004457,Furniture,Tables,Laminate Occasional Tables,3.3
10000175,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,3.7
10002227,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",3.53
10004474,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3.73
10003442,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",4.18
10004248,Technology,Phones,iOttie HLCRIO102 Car Mount,2.08
10003070,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,3.78
10003064,Office Supplies,Paper,Xerox 227,4.1
10002863,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,4.31
10001786,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",3.37
10003170,Office Supplies,Appliances,Holmes HEPA Air Purifier,4.25
10001912,Office Supplies,Art,Newell 345,3.2
10000561,Technology,Phones,i.Sound Portable Power - 8000 mAh,3.39
10001551,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,3.89
10004493,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,4.35
10000805,Furniture,Chairs,SAFCO Arco Folding Chair,2.82
10002783,Office Supplies,Storage,Eldon Gobal File Keepers,3.91
10000321,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,3.95
10001237,Office Supplies,Envelopes,Airmail Envelopes,3.4
10000923,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,3.48
10004105,Office Supplies,Paper,Xerox 1931,4.19
10000679,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3.48
10001338,Office Supplies,Storage,"Rogers Jumbo File, Granite",3.55
10000741,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,4.07
10002793,Office Supplies,Supplies,Staple remover,3.89
10003996,Office Supplies,Labels,Avery 479,3.97
10002677,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",4.16
10004950,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,4.06
10002346,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",3.92
10001834,Office Supplies,Paper,Xerox 1989,3.86
10001540,Office Supplies,Paper,Xerox 206,3.09
10002928,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3.4
10004046,Office Supplies,Paper,Xerox 1997,3.53
10002432,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,4.0
10002153,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,3.76
10003983,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,3.7
10002191,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",4.13
10001010,Office Supplies,Envelopes,Staple envelope,2.73
10004383,Office Supplies,Binders,Avery Arch Ring Binders,4.0
10002427,Office Supplies,Art,Col-Erase Pencils with Erasers,4.25
10000376,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3.76
10000612,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",3.52
10001874,Office Supplies,Paper,Xerox 1994,3.48
10003496,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,3.62
10001859,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",3.72
10002934,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,3.77
10002817,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,3.19
10003258,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",4.07
10000563,Office Supplies,Binders,Clear Mylar Reinforcing Strips,3.77
10002962,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,3.08
10000898,Office Supplies,Paper,Xerox 1979,4.12
10000433,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,3.92
10002584,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,4.17
10001064,Technology,Phones,Toshiba IPT2010-SD IP Telephone,4.16
10000027,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4.47
10001981,Office Supplies,Binders,Avery Durable Binders,4.3
10000071,Furniture,Chairs,High-Back Leather Manager's Chair,4.06
10000130,Office Supplies,Fasteners,Staples,4.07
10000942,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,3.93
10002538,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",4.12
10000331,Furniture,Tables,Hon 5100 Series Wood Tables,3.67
10004513,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",3.6
10004879,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",3.44
10002611,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,3.93
10004361,Office Supplies,Paper,Xerox 232,4.09
10003599,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,3.27
10003346,Office Supplies,Paper,Petty Cash Envelope,4.17
10002727,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",3.39
10004466,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,3.72
10000458,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",2.97
10000881,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,3.65
10003665,Office Supplies,Paper,Xerox 214,3.47
10001000,Office Supplies,Paper,Xerox 1905,3.52
10000625,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",3.3
10000482,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.35
10001682,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3.97
10000502,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,3.51
10004205,Office Supplies,Art,Newell 310,3.96
10001520,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",4.5
10002277,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,3.83
10003085,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,3.7
10001392,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",3.65
10001718,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",3.93
10002515,Office Supplies,Paper,Xerox 1991,3.8
10002080,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3.56
10002988,Office Supplies,Envelopes,Airmail Envelopes,4.08
10003733,Office Supplies,Paper,Rediform Voice Mail Log Books,3.23
10000632,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,4.09
10001157,Office Supplies,Binders,GBC Plastic Binding Combs,3.7
10000822,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,3.91
10001189,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,2.98
10003936,Furniture,Chairs,Novimex Swivel Fabric Task Chair,3.57
10003833,Office Supplies,Binders,Avery Non-Stick Binders,3.56
10001194,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",3.76
10001959,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,3.66
10001073,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",3.79
10002146,Office Supplies,Storage,Crate-A-Files,3.6
10001674,Office Supplies,Storage,Tennsco Double-Tier Lockers,3.83
10004125,Office Supplies,Envelopes,Staple envelope,4.09
10000137,Furniture,Furnishings,Longer-Life Soft White Bulbs,3.84
10000779,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,3.28
10000269,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",3.74
10004097,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3.79
10000624,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,3.02
10004549,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,4.02
10001087,Technology,Accessories,Enermax Aurora Lite Keyboard,3.97
10002340,Office Supplies,Supplies,Premier Electric Letter Opener,3.7
10002581,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,3.81
10004716,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",3.63
10002350,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",4.4
10003575,Technology,Accessories,Logitech G105 Gaming Keyboard,4.2
10001249,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,3.67
10000126,Furniture,Chairs,"Global Task Chair, Black",3.8
10002590,Office Supplies,Art,DIXON Oriole Pencils,3.54
10000814,Office Supplies,Art,Fluorescent Highlighters by Dixon,4.22
10004151,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",3.95
10001597,Furniture,Chairs,Global Comet Stacking Armless Chair,4.41
10004841,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",4.01
10000808,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,4.49
10003319,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,4.32
10001839,Technology,Copiers,Canon PC1060 Personal Laser Copier,3.46
10003489,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,3.96
10002461,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,3.78
10000656,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",4.11
10000448,Office Supplies,Binders,Poly Designer Cover & Back,3.32
10002490,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",3.23
10001103,Office Supplies,Fasteners,Advantus Push Pins,2.47
10001019,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",3.5
10003797,Technology,Phones,HTC One Mini,3.06
10003314,Technology,Phones,Samsung Galaxy S4,4.26
10002862,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.85
10001781,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",3.85
10001420,Office Supplies,Storage,Eldon Portable Mobile Manager,4.19
10001317,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.11
10004889,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",3.98
10001533,Office Supplies,Labels,Avery 501,3.67
10000557,Technology,Phones,AT&T SB67148 SynJ,3.04
10004436,Office Supplies,Storage,Advantus Rolling Drawer Organizers,3.56
10003273,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,4.05
10003914,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,3.19
10004666,Technology,Phones,AT&T 841000 Phone,3.85
10001607,Office Supplies,Art,American Pencil,4.28
10002023,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.78
10004489,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",3.96
10000548,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,4.37
10001387,Technology,Phones,VTech DS6151,3.46
10003166,Furniture,Furnishings,"Computer Room Manger, 14""",3.85
10003433,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",4.39
10002454,Office Supplies,Binders,Avery Arch Ring Binders,3.52
10001156,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,3.99
10002516,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",2.94
10002101,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,4.0
10002690,Office Supplies,Art,Prang Dustless Chalk Sticks,3.94
10004406,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",4.01
10000893,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,3.93
10003709,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,4.5
10003069,Office Supplies,Fasteners,Stockwell Push Pins,3.46
10001545,Technology,Phones,Polycom VVX 310 VoIP phone,3.47
10003520,Office Supplies,Paper,Xerox 1992,3.6
10004519,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",3.96
10004136,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,4.15
10002065,Furniture,Furnishings,Stackable Trays,4.58
10001642,Office Supplies,Paper,Xerox 1913,4.57
10001367,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4.24
10002529,Technology,Phones,Polycom VoiceStation 500 Conference phone,3.83
10003048,Office Supplies,Paper,Xerox 214,4.44
10002983,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,4.27
10002882,Office Supplies,Labels,Avery 501,4.44
10001487,Office Supplies,Paper,Xerox 1985,2.82
10004945,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.44
10001243,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,3.84
10001537,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,3.45
10001192,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,4.28
10000533,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,3.75
10000602,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3.2
10002006,Furniture,Chairs,High-Back Leather Manager's Chair,3.73
10000337,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.61
10002592,Office Supplies,Paper,Xerox 200,3.46
10004092,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",4.01
10003147,Office Supplies,Paper,Xerox 1917,4.09
10003691,Office Supplies,Binders,GBC VeloBind Cover Sets,4.25
10002545,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",4.26
10003942,Furniture,Tables,Balt Split Level Computer Training Table,3.05
10003662,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.78
10002732,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,3.97
10004079,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,4.08
10002846,Office Supplies,Labels,Avery 477,3.4
10004109,Office Supplies,Paper,Xerox 1978,3.85
10002554,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2.72
10004724,Office Supplies,Paper,Xerox 1978,4.33
10002423,Furniture,Furnishings,Eldon Wave Desk Accessories,4.17
10002141,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,3.9
10000913,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",3.67
10003579,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,4.1
10004032,Furniture,Furnishings,Tensor Track Tree Floor Lamp,3.59
10002878,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.06
10003569,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",3.66
10001749,Office Supplies,Paper,Xerox 1946,4.43
10004362,Office Supplies,Storage,Akro Stacking Bins,3.45
10000801,Office Supplies,Paper,Xerox 1910,3.8
10000668,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,4.45
10004424,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",3.19
10003577,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,3.54
10004121,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,3.96
10004271,Furniture,Chairs,Novimex Turbo Task Chair,3.98
10004802,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,4.25
10004350,Furniture,Tables,Bevis Boat-Shaped Conference Table,3.63
10001153,Furniture,Bookcases,Sauder Cornerstone Collection Library,3.43
10001632,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,2.94
10002471,Furniture,Tables,Chromcraft Rectangular Conference Tables,3.84
10000093,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,2.9
10003992,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,3.98
